sensor_id,packet_id,data,microstamp,device_microstamp
58,6,-4,1414728314890000,1414728314890000
58,6,6,1414728314890417,1414728314890417
58,6,2,1414728314890834,1414728314890834
58,6,0,1414728314891250,1414728314891250
58,6,0,1414728314891667,1414728314891667
58,6,-2,1414728314892084,1414728314892084
58,6,-7,1414728314892501,1414728314892501
58,6,4,1414728314892918,1414728314892918
58,6,31,1414728314893334,1414728314893334
58,6,36,1414728314893751,1414728314893751
58,6,14,1414728314894168,1414728314894168
58,6,16,1414728314894584,1414728314894584
58,6,12,1414728314895001,1414728314895001
58,6,5,1414728314895418,1414728314895418
58,6,0,1414728314895835,1414728314895835
58,6,1,1414728314896252,1414728314896252
58,6,1,1414728314896668,1414728314896668
58,6,-4,1414728314897085,1414728314897085
58,6,-2,1414728314897502,1414728314897502
58,6,6,1414728314897918,1414728314897918
58,6,5,1414728314898335,1414728314898335
58,6,-4,1414728314898752,1414728314898752
58,6,1,1414728314899169,1414728314899169
58,6,5,1414728314899586,1414728314899586
58,6,0,1414728314900002,1414728314900002
58,6,-3,1414728314900419,1414728314900419
58,6,-32,1414728314900836,1414728314900836
58,6,-28,1414728314901252,1414728314901252
58,6,-15,1414728314901669,1414728314901669
58,6,0,1414728314902086,1414728314902086
58,6,-3,1414728314902503,1414728314902503
58,6,0,1414728314902920,1414728314902920
58,6,0,1414728314903336,1414728314903336
58,6,4,1414728314903753,1414728314903753
58,6,-1,1414728314904170,1414728314904170
58,6,1,1414728314904586,1414728314904586
58,6,0,1414728314905003,1414728314905003
58,6,1,1414728314905420,1414728314905420
58,6,2,1414728314905837,1414728314905837
58,6,4,1414728314906254,1414728314906254
58,6,2,1414728314906670,1414728314906670
58,6,6,1414728314907087,1414728314907087
58,6,-3,1414728314907504,1414728314907504
58,6,5,1414728314907920,1414728314907920
58,6,36,1414728314908337,1414728314908337
58,6,37,1414728314908754,1414728314908754
58,6,20,1414728314909171,1414728314909171
58,6,12,1414728314909588,1414728314909588
58,6,8,1414728314910004,1414728314910004
58,6,4,1414728314910421,1414728314910421
58,6,4,1414728314910838,1414728314910838
58,6,-6,1414728314911254,1414728314911254
58,6,5,1414728314911671,1414728314911671
58,6,-8,1414728314912088,1414728314912088
58,6,4,1414728314912505,1414728314912505
58,6,-3,1414728314912922,1414728314912922
58,6,4,1414728314913338,1414728314913338
58,6,-2,1414728314913755,1414728314913755
58,6,0,1414728314914172,1414728314914172
58,6,0,1414728314914588,1414728314914588
58,6,-9,1414728314915005,1414728314915005
58,6,2,1414728314915422,1414728314915422
58,6,-35,1414728314915839,1414728314915839
58,6,-41,1414728314916256,1414728314916256
58,6,-20,1414728314916672,1414728314916672
58,6,-15,1414728314917089,1414728314917089
58,6,-9,1414728314917506,1414728314917506
58,6,1,1414728314917922,1414728314917922
58,6,2,1414728314918339,1414728314918339
58,6,0,1414728314918756,1414728314918756
58,6,0,1414728314919173,1414728314919173
58,6,5,1414728314919590,1414728314919590
58,6,7,1414728314920006,1414728314920006
58,6,4,1414728314920423,1414728314920423
58,6,0,1414728314920840,1414728314920840
58,6,-1,1414728314921256,1414728314921256
58,6,-4,1414728314921673,1414728314921673
58,6,6,1414728314922090,1414728314922090
58,6,4,1414728314922507,1414728314922507
58,6,0,1414728314922924,1414728314922924
58,6,24,1414728314923340,1414728314923340
58,6,30,1414728314923757,1414728314923757
58,6,19,1414728314924174,1414728314924174
58,6,12,1414728314924590,1414728314924590
58,6,8,1414728314925007,1414728314925007
58,6,-4,1414728314925424,1414728314925424
58,6,6,1414728314925841,1414728314925841
58,6,2,1414728314926258,1414728314926258
58,6,-1,1414728314926674,1414728314926674
58,6,0,1414728314927091,1414728314927091
58,6,5,1414728314927508,1414728314927508
58,6,0,1414728314927924,1414728314927924
58,6,-2,1414728314928341,1414728314928341
58,6,4,1414728314928758,1414728314928758
58,6,-2,1414728314929175,1414728314929175
58,6,4,1414728314929592,1414728314929592
58,6,-4,1414728314930008,1414728314930008
58,6,1,1414728314930425,1414728314930425
58,6,-15,1414728314930842,1414728314930842
58,6,-33,1414728314931258,1414728314931258
58,6,-18,1414728314931675,1414728314931675
58,6,-12,1414728314932092,1414728314932092
58,6,-3,1414728314932509,1414728314932509
58,6,-3,1414728314932926,1414728314932926
58,6,-2,1414728314933342,1414728314933342
58,6,4,1414728315051335,1414728315051335
58,6,0,1414728315051752,1414728315051752
58,6,-3,1414728315052168,1414728315052168
58,6,0,1414728315052585,1414728315052585
58,6,1,1414728315053002,1414728315053002
58,6,0,1414728315053419,1414728315053419
58,6,-1,1414728315053836,1414728315053836
58,6,-1,1414728315054252,1414728315054252
58,6,3,1414728315054669,1414728315054669
58,6,4,1414728315055086,1414728315055086
58,6,3,1414728315055502,1414728315055502
58,6,24,1414728315055919,1414728315055919
58,6,38,1414728315056336,1414728315056336
58,6,25,1414728315056753,1414728315056753
58,6,8,1414728315057170,1414728315057170
58,6,6,1414728315057586,1414728315057586
58,6,-6,1414728315058003,1414728315058003
58,6,8,1414728315058420,1414728315058420
58,6,2,1414728315058836,1414728315058836
58,6,-3,1414728315059253,1414728315059253
58,6,5,1414728315059670,1414728315059670
58,6,-4,1414728315060087,1414728315060087
58,6,-3,1414728315060504,1414728315060504
58,6,-1,1414728315060920,1414728315060920
58,6,-3,1414728315061337,1414728315061337
58,6,5,1414728315061754,1414728315061754
58,6,-3,1414728315062170,1414728315062170
58,6,-3,1414728315062587,1414728315062587
58,6,-3,1414728315063004,1414728315063004
58,6,-7,1414728315063421,1414728315063421
58,6,-27,1414728315063838,1414728315063838
58,6,-23,1414728315064254,1414728315064254
58,6,-8,1414728315064671,1414728315064671
58,6,-12,1414728315065088,1414728315065088
58,6,-3,1414728315065504,1414728315065504
58,6,2,1414728315065921,1414728315065921
58,6,4,1414728315066338,1414728315066338
58,6,4,1414728315066755,1414728315066755
58,6,-3,1414728315067172,1414728315067172
58,6,5,1414728315067588,1414728315067588
58,6,-2,1414728315068005,1414728315068005
58,6,4,1414728315068422,1414728315068422
58,6,4,1414728315068838,1414728315068838
58,6,-1,1414728315069255,1414728315069255
58,6,-3,1414728315069672,1414728315069672
58,6,6,1414728315070089,1414728315070089
58,6,4,1414728315070506,1414728315070506
58,6,28,1414728315070922,1414728315070922
58,6,45,1414728315071339,1414728315071339
58,6,22,1414728315071756,1414728315071756
58,6,16,1414728315072172,1414728315072172
58,6,14,1414728315072589,1414728315072589
58,6,-4,1414728315073006,1414728315073006
58,6,2,1414728315073423,1414728315073423
58,6,4,1414728315073840,1414728315073840
58,6,-6,1414728315074256,1414728315074256
58,6,4,1414728315074673,1414728315074673
58,6,-4,1414728315075090,1414728315075090
58,6,0,1414728315075506,1414728315075506
58,6,-2,1414728315075923,1414728315075923
58,6,-4,1414728315076340,1414728315076340
58,6,0,1414728315076757,1414728315076757
58,6,-4,1414728315077174,1414728315077174
58,6,0,1414728315077590,1414728315077590
58,6,0,1414728315078007,1414728315078007
58,6,-40,1414728315078424,1414728315078424
58,6,-36,1414728315078840,1414728315078840
58,6,-16,1414728315079257,1414728315079257
58,6,-7,1414728315079674,1414728315079674
58,6,-4,1414728315080091,1414728315080091
58,6,6,1414728315080508,1414728315080508
58,6,4,1414728315080924,1414728315080924
58,6,0,1414728315081341,1414728315081341
58,6,8,1414728315081758,1414728315081758
58,6,4,1414728315082174,1414728315082174
58,6,-1,1414728315082591,1414728315082591
58,6,1,1414728315083008,1414728315083008
58,6,4,1414728315083425,1414728315083425
58,6,0,1414728315083842,1414728315083842
58,6,-4,1414728315084258,1414728315084258
58,6,2,1414728315084675,1414728315084675
58,6,4,1414728315085092,1414728315085092
58,6,2,1414728315085508,1414728315085508
58,6,38,1414728315085925,1414728315085925
58,6,28,1414728315086342,1414728315086342
58,6,22,1414728315086759,1414728315086759
58,6,6,1414728315087176,1414728315087176
58,6,1,1414728315087592,1414728315087592
58,6,1,1414728315088009,1414728315088009
58,6,0,1414728315088426,1414728315088426
58,6,4,1414728315088842,1414728315088842
58,6,4,1414728315089259,1414728315089259
58,6,-9,1414728315089676,1414728315089676
58,6,-2,1414728315090093,1414728315090093
58,6,1,1414728315090510,1414728315090510
58,6,2,1414728315090926,1414728315090926
58,6,0,1414728315091343,1414728315091343
58,6,5,1414728315091760,1414728315091760
58,6,1,1414728315092176,1414728315092176
58,6,4,1414728315092593,1414728315092593
58,6,-9,1414728315093010,1414728315093010
58,6,-40,1414728315093427,1414728315093427
58,6,-16,1414728315093844,1414728315093844
58,6,-14,1414728315094260,1414728315094260
58,6,-9,1414728315094677,1414728315094677
58,6,2,1414728315095094,1414728315095094
58,6,0,1414728315095510,1414728315095510
58,6,-2,1414728315095927,1414728315095927
58,6,0,1414728315096344,1414728315096344
58,6,4,1414728315096761,1414728315096761
58,6,1,1414728315097178,1414728315097178
58,6,4,1414728315097594,1414728315097594
58,6,-1,1414728315098011,1414728315098011
58,6,0,1414728315098428,1414728315098428
58,6,4,1414728315098844,1414728315098844
58,6,4,1414728315099261,1414728315099261
58,6,4,1414728315099678,1414728315099678
58,6,5,1414728315100095,1414728315100095
58,6,41,1414728315100512,1414728315100512
58,6,36,1414728315100928,1414728315100928
58,6,28,1414728315101345,1414728315101345
58,6,12,1414728315101762,1414728315101762
58,6,5,1414728315102178,1414728315102178
58,6,6,1414728315102595,1414728315102595
58,6,5,1414728315103012,1414728315103012
58,6,-4,1414728315103429,1414728315103429
58,6,4,1414728315103846,1414728315103846
58,6,0,1414728315104262,1414728315104262
58,6,-4,1414728315104679,1414728315104679
58,6,0,1414728315105096,1414728315105096
58,6,-3,1414728315105512,1414728315105512
58,6,-2,1414728315105929,1414728315105929
58,6,-2,1414728315106346,1414728315106346
58,6,8,1414728315106763,1414728315106763
58,6,2,1414728315107180,1414728315107180
58,6,2,1414728315107596,1414728315107596
58,6,-40,1414728315108013,1414728315108013
58,6,-23,1414728315108430,1414728315108430
58,6,-17,1414728315108846,1414728315108846
58,6,-16,1414728315109263,1414728315109263
58,6,-1,1414728315109680,1414728315109680
58,6,2,1414728315110097,1414728315110097
58,6,4,1414728315110514,1414728315110514
58,6,-1,1414728315110930,1414728315110930
58,6,0,1414728315111347,1414728315111347
58,6,-2,1414728315111764,1414728315111764
58,6,4,1414728315112180,1414728315112180
58,6,0,1414728315112597,1414728315112597
58,6,0,1414728315113014,1414728315113014
58,6,5,1414728315113431,1414728315113431
58,6,-4,1414728315113848,1414728315113848
58,6,1,1414728315114264,1414728315114264
58,6,8,1414728315114681,1414728315114681
58,6,4,1414728315115098,1414728315115098
58,6,37,1414728315115514,1414728315115514
58,6,24,1414728315115931,1414728315115931
58,6,15,1414728315116348,1414728315116348
58,6,14,1414728315116765,1414728315116765
58,6,8,1414728315117182,1414728315117182
58,6,6,1414728315117598,1414728315117598
58,6,4,1414728315118015,1414728315118015
58,6,4,1414728315118432,1414728315118432
58,6,-4,1414728315118848,1414728315118848
58,6,5,1414728315119265,1414728315119265
58,6,4,1414728315119682,1414728315119682
58,6,-4,1414728315120099,1414728315120099
58,6,0,1414728315120516,1414728315120516
58,6,0,1414728315120932,1414728315120932
58,6,7,1414728315121349,1414728315121349
58,6,-1,1414728315121766,1414728315121766
58,6,2,1414728315122182,1414728315122182
58,6,-24,1414728315122599,1414728315122599
58,6,-43,1414728315123016,1414728315123016
58,6,-16,1414728315123433,1414728315123433
58,6,-10,1414728315123850,1414728315123850
58,6,-5,1414728315124266,1414728315124266
58,6,4,1414728315124683,1414728315124683
58,6,1,1414728315125100,1414728315125100
58,6,-4,1414728315125516,1414728315125516
58,6,4,1414728315125933,1414728315125933
58,6,2,1414728315126350,1414728315126350
58,6,-2,1414728315126767,1414728315126767
58,6,-2,1414728315127184,1414728315127184
58,6,-4,1414728315127600,1414728315127600
58,6,4,1414728315128017,1414728315128017
58,6,4,1414728315128434,1414728315128434
58,6,4,1414728315128850,1414728315128850
58,6,4,1414728315129267,1414728315129267
58,6,6,1414728315129684,1414728315129684
58,6,40,1414728315130101,1414728315130101
58,6,37,1414728315130518,1414728315130518
58,6,20,1414728315130934,1414728315130934
58,6,5,1414728315131351,1414728315131351
58,6,6,1414728315131768,1414728315131768
58,6,8,1414728315132184,1414728315132184
58,6,-2,1414728315132601,1414728315132601
58,6,-3,1414728315133018,1414728315133018
58,6,-4,1414728315133435,1414728315133435
58,6,2,1414728315133852,1414728315133852
58,6,-3,1414728315134268,1414728315134268
58,6,4,1414728315206599,1414728315206599
58,6,4,1414728315207016,1414728315207016
58,6,4,1414728315207432,1414728315207432
58,6,0,1414728315207849,1414728315207849
58,6,2,1414728315208266,1414728315208266
58,6,4,1414728315208683,1414728315208683
58,6,4,1414728315209100,1414728315209100
58,6,-41,1414728315209516,1414728315209516
58,6,-24,1414728315209933,1414728315209933
58,6,-10,1414728315210350,1414728315210350
58,6,1,1414728315210766,1414728315210766
58,6,0,1414728315211183,1414728315211183
58,6,4,1414728315211600,1414728315211600
58,6,1,1414728315212017,1414728315212017
58,6,-4,1414728315212434,1414728315212434
58,6,-4,1414728315212850,1414728315212850
58,6,4,1414728315213267,1414728315213267
58,6,-3,1414728315213684,1414728315213684
58,6,4,1414728315214100,1414728315214100
58,6,2,1414728315214517,1414728315214517
58,6,4,1414728315214934,1414728315214934
58,6,6,1414728315215351,1414728315215351
58,6,0,1414728315215768,1414728315215768
58,6,4,1414728315216184,1414728315216184
58,6,12,1414728315216601,1414728315216601
58,6,37,1414728315217018,1414728315217018
58,6,24,1414728315217434,1414728315217434
58,6,17,1414728315217851,1414728315217851
58,6,12,1414728315218268,1414728315218268
58,6,6,1414728315218685,1414728315218685
58,6,0,1414728315219102,1414728315219102
58,6,0,1414728315219518,1414728315219518
58,6,0,1414728315219935,1414728315219935
58,6,4,1414728315220352,1414728315220352
58,6,1,1414728315220768,1414728315220768
58,6,1,1414728315221185,1414728315221185
58,6,6,1414728315221602,1414728315221602
58,6,1,1414728315222019,1414728315222019
58,6,4,1414728315222436,1414728315222436
58,6,-2,1414728315222852,1414728315222852
58,6,-3,1414728315223269,1414728315223269
58,6,-4,1414728315223686,1414728315223686
58,6,-27,1414728315224102,1414728315224102
58,6,-22,1414728315224519,1414728315224519
58,6,-24,1414728315224936,1414728315224936
58,6,-8,1414728315225353,1414728315225353
