sensor_id,packet_id,data,microstamp,device_microstamp
54,2,6,1414276094699083,1414276094699083
54,2,-6,1414276094699500,1414276094699500
54,2,6,1414276094699916,1414276094699916
54,2,0,1414276094700333,1414276094700333
54,2,1,1414276094700750,1414276094700750
54,2,0,1414276094701166,1414276094701166
54,2,1,1414276094701583,1414276094701583
54,2,1,1414276094702000,1414276094702000
54,2,6,1414276094702417,1414276094702417
54,2,6,1414276094702834,1414276094702834
54,2,0,1414276094703250,1414276094703250
54,2,4,1414276094703667,1414276094703667
54,2,24,1414276094704084,1414276094704084
54,2,36,1414276094704500,1414276094704500
54,2,43,1414276094704917,1414276094704917
54,2,22,1414276094705334,1414276094705334
54,2,-2,1414276094705751,1414276094705751
54,2,-2,1414276094706168,1414276094706168
54,2,1,1414276094706584,1414276094706584
54,2,-4,1414276094707001,1414276094707001
54,2,-1,1414276094707418,1414276094707418
54,2,1,1414276094707834,1414276094707834
54,2,0,1414276094708251,1414276094708251
54,2,-5,1414276094708668,1414276094708668
54,2,-2,1414276094709085,1414276094709085
54,2,-1,1414276094709502,1414276094709502
54,2,-6,1414276094709918,1414276094709918
54,2,2,1414276094710335,1414276094710335
54,2,0,1414276094710752,1414276094710752
54,2,-2,1414276094711168,1414276094711168
54,2,-7,1414276094711585,1414276094711585
54,2,-1,1414276094712002,1414276094712002
54,2,-9,1414276094712419,1414276094712419
54,2,-29,1414276094712836,1414276094712836
54,2,-34,1414276094713252,1414276094713252
54,2,-32,1414276094713669,1414276094713669
54,2,-15,1414276094714086,1414276094714086
54,2,6,1414276094714502,1414276094714502
54,2,2,1414276094714919,1414276094714919
54,2,-2,1414276094715336,1414276094715336
54,2,2,1414276094715753,1414276094715753
54,2,-1,1414276094716170,1414276094716170
54,2,7,1414276094716586,1414276094716586
54,2,0,1414276094717003,1414276094717003
54,2,1,1414276094717420,1414276094717420
54,2,5,1414276094717836,1414276094717836
54,2,4,1414276094718253,1414276094718253
54,2,-1,1414276094718670,1414276094718670
54,2,-2,1414276094719087,1414276094719087
54,2,2,1414276094719504,1414276094719504
54,2,6,1414276094719920,1414276094719920
54,2,-6,1414276094720337,1414276094720337
54,2,-2,1414276094720754,1414276094720754
54,2,28,1414276094721170,1414276094721170
54,2,35,1414276094721587,1414276094721587
54,2,36,1414276094722004,1414276094722004
54,2,30,1414276094722421,1414276094722421
54,2,-4,1414276094722838,1414276094722838
54,2,-7,1414276094723254,1414276094723254
54,2,-4,1414276094723671,1414276094723671
54,2,-5,1414276094724088,1414276094724088
54,2,1,1414276094724504,1414276094724504
54,2,-1,1414276094724921,1414276094724921
54,2,3,1414276094725338,1414276094725338
54,2,6,1414276094725755,1414276094725755
54,2,-4,1414276094726172,1414276094726172
54,2,3,1414276094726588,1414276094726588
54,2,2,1414276094727005,1414276094727005
54,2,0,1414276094727422,1414276094727422
54,2,2,1414276094727838,1414276094727838
