sensor_id,data,microstamp,device_microstamp
54,-3,1414370152143763,1414370152143763
54,-1,1414370152144180,1414370152144180
54,-3,1414370152144596,1414370152144596
54,4,1414370152145013,1414370152145013
54,0,1414370152145430,1414370152145430
54,-2,1414370152145846,1414370152145846
54,8,1414370152146263,1414370152146263
54,1,1414370152146680,1414370152146680
54,0,1414370152147097,1414370152147097
54,2,1414370152147514,1414370152147514
54,4,1414370152147930,1414370152147930
54,-4,1414370152148347,1414370152148347
54,1,1414370152148764,1414370152148764
54,0,1414370152149180,1414370152149180
54,4,1414370152149597,1414370152149597
54,1,1414370152150014,1414370152150014
54,1,1414370152150431,1414370152150431
54,0,1414370152150848,1414370152150848
54,4,1414370152151264,1414370152151264
54,4,1414370152151681,1414370152151681
54,1,1414370152152098,1414370152152098
54,0,1414370152152514,1414370152152514
54,2,1414370152152931,1414370152152931
54,4,1414370152153348,1414370152153348
54,-1,1414370152153765,1414370152153765
54,-3,1414370152154182,1414370152154182
54,2,1414370152154598,1414370152154598
54,2,1414370152155015,1414370152155015
54,1,1414370152155432,1414370152155432
54,-2,1414370152155848,1414370152155848
54,2,1414370152156265,1414370152156265
54,1,1414370152156682,1414370152156682
54,7,1414370152157099,1414370152157099
54,6,1414370152157516,1414370152157516
54,0,1414370152157932,1414370152157932
54,4,1414370152158349,1414370152158349
54,0,1414370152158766,1414370152158766
54,-1,1414370152159182,1414370152159182
54,2,1414370152159599,1414370152159599
54,4,1414370152160016,1414370152160016
54,4,1414370152160433,1414370152160433
54,4,1414370152160850,1414370152160850
54,2,1414370152161266,1414370152161266
54,-4,1414370152161683,1414370152161683
54,-8,1414370152162100,1414370152162100
54,1,1414370152162516,1414370152162516
54,0,1414370152162933,1414370152162933
54,0,1414370152286586,1414370152286586
54,4,1414370152287003,1414370152287003
54,6,1414370152287420,1414370152287420
54,9,1414370152287836,1414370152287836
54,2,1414370152288253,1414370152288253
54,0,1414370152288670,1414370152288670
54,-3,1414370152289086,1414370152289086
54,-2,1414370152289503,1414370152289503
54,0,1414370152289920,1414370152289920
54,-8,1414370152290337,1414370152290337
54,4,1414370152290754,1414370152290754
54,4,1414370152291170,1414370152291170
54,0,1414370152291587,1414370152291587
54,-4,1414370152292004,1414370152292004
54,0,1414370152292420,1414370152292420
54,0,1414370152292837,1414370152292837
54,2,1414370152293254,1414370152293254
54,0,1414370152293671,1414370152293671
54,0,1414370152294088,1414370152294088
54,-2,1414370152294504,1414370152294504
54,4,1414370152294921,1414370152294921
54,0,1414370152295338,1414370152295338
54,-1,1414370152295754,1414370152295754
54,1,1414370152296171,1414370152296171
54,4,1414370152296588,1414370152296588
54,-6,1414370152297005,1414370152297005
54,-4,1414370152297422,1414370152297422
54,4,1414370152297838,1414370152297838
54,4,1414370152298255,1414370152298255
54,0,1414370152298672,1414370152298672
54,-1,1414370152299088,1414370152299088
54,6,1414370152299505,1414370152299505
54,-2,1414370152299922,1414370152299922
54,0,1414370152300339,1414370152300339
54,-2,1414370152300756,1414370152300756
54,-1,1414370152301172,1414370152301172
54,-4,1414370152301589,1414370152301589
54,0,1414370152302006,1414370152302006
54,3,1414370152302422,1414370152302422
54,9,1414370152302839,1414370152302839
54,0,1414370152303256,1414370152303256
54,-4,1414370152303673,1414370152303673
54,1,1414370152304090,1414370152304090
54,2,1414370152304506,1414370152304506
54,3,1414370152304923,1414370152304923
54,3,1414370152305340,1414370152305340
54,-4,1414370152305756,1414370152305756
54,-1,1414370152306173,1414370152306173
54,-4,1414370152306590,1414370152306590
54,-2,1414370152307007,1414370152307007
54,1,1414370152307424,1414370152307424
54,0,1414370152307840,1414370152307840
54,7,1414370152308257,1414370152308257
54,2,1414370152308674,1414370152308674
54,1,1414370152309090,1414370152309090
54,-4,1414370152309507,1414370152309507
54,-3,1414370152309924,1414370152309924
54,0,1414370152310341,1414370152310341
54,-7,1414370152310758,1414370152310758
54,-3,1414370152311174,1414370152311174
54,-3,1414370152311591,1414370152311591
54,-1,1414370152312008,1414370152312008
54,-1,1414370152312424,1414370152312424
54,5,1414370152312841,1414370152312841
54,4,1414370152313258,1414370152313258
54,4,1414370152313675,1414370152313675
54,-4,1414370152314092,1414370152314092
54,0,1414370152314508,1414370152314508
54,5,1414370152314925,1414370152314925
