sensor_id,data,microstamp,device_microstamp
54,1,1414275636270389,1414275636270389
54,-4,1414275636270806,1414275636270806
54,3,1414275636271223,1414275636271223
54,5,1414275636271640,1414275636271640
54,-1,1414275636272056,1414275636272056
54,4,1414275636272473,1414275636272473
54,4,1414275636272890,1414275636272890
54,7,1414275636273306,1414275636273306
54,10,1414275636273723,1414275636273723
54,12,1414275636274140,1414275636274140
54,3,1414275636274557,1414275636274557
54,2,1414275636274974,1414275636274974
54,1,1414275636275390,1414275636275390
54,4,1414275636275807,1414275636275807
54,0,1414275636276224,1414275636276224
54,4,1414275636276640,1414275636276640
54,-3,1414275636277057,1414275636277057
54,-2,1414275636277474,1414275636277474
54,0,1414275636277891,1414275636277891
54,3,1414275636278308,1414275636278308
54,-1,1414275636278724,1414275636278724
54,-3,1414275636279141,1414275636279141
54,-2,1414275636279558,1414275636279558
54,-3,1414275636279974,1414275636279974
54,1,1414275636280391,1414275636280391
54,1,1414275636280808,1414275636280808
54,-3,1414275636281225,1414275636281225
54,-1,1414275636281642,1414275636281642
54,-9,1414275636282058,1414275636282058
54,-1,1414275636282475,1414275636282475
54,-4,1414275636282892,1414275636282892
54,1,1414275636283308,1414275636283308
54,4,1414275636283725,1414275636283725
54,7,1414275636284142,1414275636284142
54,1,1414275636284559,1414275636284559
54,-1,1414275636284976,1414275636284976
54,-1,1414275636285392,1414275636285392
54,7,1414275636285809,1414275636285809
54,0,1414275636286226,1414275636286226
54,2,1414275636286642,1414275636286642
54,7,1414275636287059,1414275636287059
54,1,1414275636287476,1414275636287476
54,-4,1414275636287893,1414275636287893
54,7,1414275636288310,1414275636288310
54,2,1414275636288726,1414275636288726
54,5,1414275636289143,1414275636289143
54,14,1414275636289560,1414275636289560
54,15,1414275636289976,1414275636289976
54,12,1414275636290393,1414275636290393
54,4,1414275636290810,1414275636290810
54,6,1414275636291227,1414275636291227
54,5,1414275636291644,1414275636291644
54,4,1414275636292060,1414275636292060
54,7,1414275636292477,1414275636292477
54,4,1414275636292894,1414275636292894
54,1,1414275636293310,1414275636293310
54,-2,1414275636293727,1414275636293727
54,-2,1414275636294144,1414275636294144
54,4,1414275636294561,1414275636294561
54,4,1414275636294978,1414275636294978
54,1,1414275636295394,1414275636295394
54,-2,1414275636295811,1414275636295811
54,-5,1414275636296228,1414275636296228
54,1,1414275636296644,1414275636296644
54,0,1414275636297061,1414275636297061
54,-12,1414275636297478,1414275636297478
54,-20,1414275636297895,1414275636297895
54,-16,1414275636298312,1414275636298312
54,-4,1414275636298728,1414275636298728
54,-3,1414275636299145,1414275636299145
54,1,1414275636299562,1414275636299562
54,4,1414275636299978,1414275636299978
54,2,1414275636300395,1414275636300395
54,4,1414275636300812,1414275636300812
54,0,1414275636301229,1414275636301229
54,4,1414275636301646,1414275636301646
54,0,1414275636302062,1414275636302062
54,1,1414275636302479,1414275636302479
54,-1,1414275636302896,1414275636302896
